role,title,company,city_clean,region,country,job_count
Data Engineer,Data Engineer* / Machine Learning Engineer*,inovex GmbH,Pforzheim,,Germany,1
Data Engineer,Data Engineer (m/w/d),TOI TOI & DIXI Group GmbH,Ratingen,,Germany,1
Data Engineer,Data Engineer / DevOps Engineer (w/m/d),Guldberg GmbH,Frankfurt Am Main,,Germany,1
Data Engineer,Data Engineer (all genders),BORA Lüftungstechnik GmbH,Raubling,,Germany,1
Data Engineer,Data und AI/ML Engineer (m/w/d),sedevo IT Consulting GmbH,Stuttgart,,Germany,1
Data Engineer,Data & Analytics Engineer (m/w/d),Semdor Pharma Group GmbH,Köln,,Germany,1
Data Engineer,IT Data Engineer (m/w/d),plusYOU Projects GmbH,Elmshorn,,Germany,1
Data Engineer,Principal Data Engineer (m/w/d),Alexander Thamm GmbH,Nürnberg,Mittelfranken,Germany,1
Data Engineer,Data Engineer (m/w/d),Landesbank Baden-Württemberg,Stuttgart,,Germany,1
Data Engineer,Data Engineer (m/w/d) - Dateningenieur,Ratbacher GmbH,Köln,,Germany,1
Data Engineer,IT-Data Engineer (w/m/d),Elbe Flugzeugwerke GmbH,Dresden,,Germany,1
Data Engineer,Customer Data Engineer (w/m/d),Maingau Energie GmbH,Obertshausen,,Germany,1
Data Engineer,Cloud Data Engineer (m/w/d),Dataciders GmbH,Frankfurt Am Main,,Germany,1
Data Engineer,Data Engineer  – KI-Anwendungsentwicklung und Datenanalyseplattformen (m/w/d),Bundesdruckerei Gruppe GmbH,Berlin,,Germany,1
Data Engineer,Senior Data Engineer (m/w/d),JobRad Loop,München,,Germany,1
Data Engineer,Senior Data Engineer* / Machine Learning Engineer*,inovex GmbH,Hamburg,,Germany,1
Data Engineer,Data Engineer (w/m/d),NEVARIS Bausoftware,Bremen,,Germany,1
Data Engineer,Data Engineer (f/m/d),1 & 1 Mail & Media Applications SE,München,,Germany,1
Data Engineer,Senior Data & Integration Engineer (m/w/d),LZ Informatik,Nürnberg,Mittelfranken,Germany,1
Data Engineer,Senior Data Engineer (m/w/d),Thermengruppe,Euskirchen,,Germany,1
Data Engineer,Senior Data Engineer (w/m/d),Thermengruppe,Sinsheim,Elsenz,Germany,1
Data Engineer,"Werkstudent
Data Engineer - Microsoft Fabric (m/w/d)",Gebrüder Peters VerwaltungsGmbH,Ingolstadt,Donau,Germany,1
Data Engineer,Data Engineer Datenplattform (m/w/d),EDEKA IT Stiftung & Co. OHG,Hamburg,,Germany,1
Data Engineer,(Junior) Data Engineer (m/w/d),CGI,Köln,,Germany,1
Data Engineer,Data Product Engineer (m/w/d),REWE Group,Köln,,Germany,1
Data Engineer,Data Engineer (m/w/d),Creditreform,Neuss,,Germany,1
Data Engineer,Data Engineer (m/w/d),WFF-IT,Quakenbrück,,Germany,1
Data Engineer,Data Engineer (m/w/d),SCHICKLER Unternehmensberatung,Hamburg,,Germany,1
Data Engineer,Data Engineer (w/m/d),con terra,Köln,,Germany,1
Data Engineer,Data Engineer (m/w/d),ORAYLIS,Meerbusch,,Germany,1
Data Engineer,Data Engineer (w/m/d),S&N Invent,Eschborn,Taunus,Germany,1
Data Engineer,Data Engineer (m/w/d),ERGO,München,,Germany,1
Data Engineer,Data Engineer - Produkt Integration (w/m/d),SEW-EURODRIVE GmbH & Co KG,Bruchsal,,Germany,1
Data Engineer,Data Engineer Datawarehouse (all genders),CEWE Stiftung & Co.KGaA,Oldenburg (Oldb),,Germany,1
Data Engineer,Data Engineer,Fairtrade International e. V.,Bonn,,Germany,1
Data Engineer,Senior Data & Integration Engineer (m/w/d),LZ Informatik,Nürnberg,Mittelfranken,Germany,1
Data Engineer,"Senior Data Engineer (w/m/d) – Data Integration, Data Warehouse",Wardow GmbH Potsdam,Potsdam,,Germany,1
Data Engineer,Senior Data Engineer (m/w/d ) - Data Lakehouse,COPLA Burg GmbH,Lemwerder,,Germany,1
Data Engineer,Technical Data Engineer (m/w/d) -AIRBUS,AERO HighProfessionals GmbH,Donauwörth,,Germany,1
Data Engineer,Data Engineer (m/w/d),Rheinmetall AG,Bremen,,Germany,1
Data Engineer,#14343 Data Engineer (m/w/d) SAP BW / BW4HANA,Constaff GmbH,Ulm,Donau,Germany,1
Data Engineer,Data Engineer (m/w/d) SAS Base,SIGNAL IDUNA Bauspar AG,Hamburg,,Germany,1
Data Engineer,(Junior) Data Engineer Waffensystemdaten (m/w/d),IABG Industrieanlagen Betriebs-GmbH,Ottobrunn,,Germany,1
Data Engineer,Data Engineer für Data Lakehouse Konzepte (m/w/d) militärischer Schiffbau,ORANGE Engineering GmbH & Co. KG,Hamburg,,Germany,1
Data Engineer,Data Engineer (m/w/d),OBO Bettermann Holding GmbH & Co. KG,Menden (Sauerland),,Germany,1
Data Engineer,Senior Data Engineer PowerApps / Power BI (m/w/d),FERCHAU Management GmbH,Gummersbach,,Germany,1
Data Engineer,Data Engineer - BI Plattform (m/w/d),Bundesdruckerei Gruppe GmbH,Berlin,,Germany,1
Data Engineer,(Junior) Data Engineer (m/w/d) DWH,Verti Versicherung AG,Teltow,,Germany,1
Data Engineer,Data Engineer Business Intelligence (w/m/d),Deutsche Glasfaser Holding GmbH,Düsseldorf,,Germany,1
Data Engineer,Principal Data Engineer (m/f/d),ThoughtWorks Deutschland GmbH Standort Hamburg,Hamburg,,Germany,1
Data Engineer,Data Engineer (m/w/d) – Big Data & Databricks,thor consulting GmbH,Neuss,,Germany,1
Data Engineer,Produkt Data Engineer (m/w/d) Analytics,REWE Group,Köln,,Germany,1
Data Engineer,Data & Integration Engineer (m/w/d),GFE Metalle und Materialen GmbH,Nürnberg,Mittelfranken,Germany,1
Data Engineer,Data Engineer Toll (gn) Vollzeit/Teilzeit,DKV Euro Service GmbH + Co.KG,Ratingen,,Germany,1
Data Engineer,Data Platform Engineer (m/f/d),Liebherr-International Deutschland GmbH,Ulm,Donau,Germany,1
Data Engineer,Senior Data Engineer (m/w/d) Databricks,Intercon Solutions GmbH,Düsseldorf,,Germany,1
Data Engineer,(Junior) Data Engineer (m/w/d) Logistics Business Analysis,Dirk Rossmann GmbH,Burgwedel,,Germany,1
Data Engineer,IT-Anwendungsentwickler / Data Engineer (m/w/d),SIGNAL IDUNA Bauspar AG,Hamburg,,Germany,1
Data Engineer,Data Platform Engineer (all gender),ALTEN Consulting Services GmbH,Poing Bei München,,Germany,1
Data Engineer,SAP Data Engineer (m/w/d),MERKUR GROUP,Espelkamp,,Germany,1
Data Engineer,Data Engineer / Datawarehouse Entwickler*in,SQL Service GmbH,Wuppertal,,Germany,1
Data Engineer,Data & AI Engineer (Junior) (m/w/d),DIS AG Germany,Dresden,,Germany,1
Data Engineer,Systems Engineer - Data Center (w/m/d),MAIT Germany GmbH,Pforzheim,,Germany,1
Data Engineer,Azure Data Platform Engineer (m/w/d),netgo group GmbH,München,,Germany,1
Data Engineer,Data Engineer – Business Intelligence (BI) (f/m/d),1 & 1 Mail & Media Applications SE,Karlsruhe,Baden,Germany,1
Data Engineer,Junior Data Engineer (m/w/d),Adastra,Wolfsburg,,Germany,1
Data Engineer,IT-Data Engineer mit Fokus Softwareentwicklung und Projektmanagement (m/w/d),KVV Kasseler Verkehrs- und Versorgungs- GmbH,Kassel,Hessen,Germany,1
Data Engineer,Data Platform Engineer (m/f/d),Liebherr-Digital Development Center GmbH,Ulm,Donau,Germany,1
Data Engineer,Data Engineer / Microsoft Fabric Plattform-Administrator (m/w/d),NEW AG,Mönchengladbach,,Germany,1
Data Engineer,AI Data Engineer (w/m/d),Bechtle AG,Neckarsulm,,Germany,1
Data Engineer,Business Intelligence - Data Engineer (w/m/d),HUK-COBURG VVaG,Coburg,,Germany,1
Data Engineer,Azure Data Engineer (m/w/d),Strategic IT,Herford,,Germany,1
Data Engineer,(Senior) Data Engineer (m/w/d),Deichmann,Essen,Ruhr,Germany,1
Data Engineer,KI Data Engineer (w/m/d),Syngenio,Bonn,,Germany,1
Data Engineer,Data Engineer & IT Business Partner (m/w/d),Mercedes-Benz Group AG,Leinfelden-Echterdingen,,Germany,1
Data Engineer,SAP Data Engineer (m/w/d),technotrans SE,Sassenberg,Westfalen,Germany,1
Data Engineer,Senior Data Engineer (m/w/d) - Euskirchen - Hybrid,Thermengruppe Josef Wund,Euskirchen,,Germany,1
Data Engineer,Senior Data Engineer (m/w/d) - Sinsheim - Hybrid,Thermengruppe Josef Wund,Sinsheim,Elsenz,Germany,1
Data Engineer,Data Engineer (m/w/d) - Business Intelligence & Analytics,SIGNAL IDUNA Krankenversicherung a. G.,Hamburg,,Germany,1
Data Engineer,Data Engineer im Microsoft Umfeld (m/w/d),plusYou GmbH,Hamburg,,Germany,1
Data Engineer,Data Engineer / DWH Engineer (all gender),ALTEN GmbH Coburg,München,,Germany,1
Data Engineer,Consultant Data Engineer (m/w/d),DEED Consulting,Langenfeld (Rheinland),,Germany,1
Data Engineer,Data Engineer / Data Architect (m/w/d),Bauerfeind,Zeulenroda-Triebes,,Germany,1
Data Engineer,Data Engineer / Software Entwickler * (m/w/d),ADEAL Systems,Neu-Isenburg,,Germany,1
Data Engineer,Data Architect (m/w/d),Alpha-Engineering KG - Erfurt,Erfurt,,Germany,1
Data Engineer,"Data Engineer ll, Program Team (Tech Foundations)",Delivery Hero SE,Berlin,,Germany,1
Data Engineer,Senior Data Engineer Risiko Regulatorik (w/m/d),TARGOBANK AG,Duisburg,,Germany,1
Data Engineer,Data Engineer (m/w/d) - Dateningenieur,Ratbacher GmbH,Köln,,Germany,1
Data Engineer,Data AI Engineer (m/w/d),IPPEN.MEDIA,München,,Germany,1
Data Engineer,Data Engineer Finance (m/w/d),Hays Professional Solutions GmbH,Hannover,,Germany,1
Data Engineer,Technical Data Engineer (d/f/m),Airbus Operations GmbH Werk Bremen,Hamburg,,Germany,1
Data Engineer,Data & AI Engineer (m/w/d),Kelvion Holding GmbH,Herne,Westfalen,Germany,1
Data Engineer,Data Integration Engineer für Azure-Plattformen (m/w/d),HELUKABEL GmbH,Hemmingen,Württemberg,Germany,1
Data Engineer,Data Architect (m/w/d),MERKUR.COM AG,Espelkamp,,Germany,1
Data Engineer,Data Engineer (Azure) (x|w|m),Sartorius Corporate Administration GmbH,Göttingen,,Germany,1
Data Engineer,Data und AI/ML Engineer (m/w/d),EWERK,Stuttgart,,Germany,1
Data Engineer,Data Engineer (gn) Vollzeit/Teilzeit (hybrid),DKV Euro Service GmbH + Co.KG,Ratingen,,Germany,1
Data Engineer,Data Engineer (m/w/d) - Reporting Excellence,ALDI Einkauf SE & Co. OHG,Essen,Ruhr,Germany,1
Data Engineer,Data Engineer (f/m/d) Manufacturing Data Mesh,Siemens Energy Global GmbH & Co. KG,Erlangen,,Germany,1
Data Engineer,Data Engineer (f/m/d) - TV,smartclip,Berlin,,Germany,1
Data Engineer,Senior Professional Data-Engineer (m/w/d),adorsys GmbH & Co. KG,Nürnberg,Mittelfranken,Germany,1
Data Engineer,Data Engineer (m/w/d) [Kziff. OK7352 ],L&W CONSOLIDATION GmbH,Neuss,,Germany,1
Data Engineer,Data Engineer - Digital Health Excellence Center (w/m/d),EY Consulting GmbH,Düsseldorf,,Germany,1
Data Engineer,Technical Data Engineer - Maintenance Manual (m/w/d),fabplus GmbH,Donauwörth,,Germany,1
Data Engineer,Data Engineer (m/w/d) [Kziff.CL73AV52 ],avivar experts GmbH,Neuss,,Germany,1
Data Engineer,Data Engineer / BI Developer (m/w/d),Sarstedt,Nümbrecht,,Germany,1
Data Engineer,Data Engineer im KI Team (m/w/d),FOM Hochschule,Essen,Ruhr,Germany,1
Data Engineer,(Junior) Data Engineer (m/f/d),Statista,Berlin,,Germany,1
Data Engineer,Data Engineer - Künstliche Intelligenz  (m/w/d),NorCom,München,,Germany,1
Data Engineer,Data Engineer (all genders),PRODYNA,Hamburg,,Germany,1
Data Engineer,Data Engineers (w/m/d),drjve AG,Köln,,Germany,1
Data Engineer,"Snowflake Senior Data Engineer (m/w/d), Infomotion GmbH",Infomotion GmbH,Frankfurt Am Main,,Germany,1
Data Engineer,IT-Anwendungsentwickler / Data Engineer (m/w/d),W & B GmbH,Lübeck,,Germany,1
Data Engineer,IT-Anwendungsentwickler / Data Engineer (m/w/d),W&B,Lübeck,,Germany,1
Data Engineer,Senior Data Engineer/Architect (m/w/d),Ernsting's family,Coesfeld,,Germany,1
Data Engineer,Staff Engineer Data Platform & Distributed AI (m/w/d),Intuitive.AI GmbH,Hannover,,Germany,1
Data Engineer,Senior Data Engineer (m/w/d) / Schwerpunkt Snowflake,Infomotion GmbH,Hamburg,,Germany,1
Data Engineer,Senior Applied AI / ML Data Engineer (f/m/x),BMW AG,München,,Germany,1
Data Engineer,Senior DevOps Engineer - Schwerpunkt Big Data (m/w/d),BWI GmbH,Köln,,Germany,1
Data Engineer,Senior Data Engineer / Data Architect Risk Regulation (f/m/d),TARGOBANK AG,Duisburg,,Germany,1
Data Engineer,Data & Analytics Manager (m/w/d),plusYou GmbH,Hamburg,,Germany,1
Data Engineer,#14365 OutSystems Engineer (m/w/d),Constaff GmbH,München,,Germany,1
Data Engineer,Commissioning Engineer Data Center (m/w/d),HOCHTIEF PPP Solutions GmbH,Essen,Ruhr,Germany,1
Data Engineer,"Snowflake Big Data Engineer (m/w/d) - München, Infomotion GmbH",Infomotion GmbH,München,,Germany,1
Data Engineer,IT Data Architect (m/w/d),GALDERMA LABORATORIUM GMBH,Düsseldorf,,Germany,1
Data Engineer,Datacenter Engineer / Techniker (m/w/d),puro Personaldienstleistung GmbH,Frankfurt Am Main,,Germany,1
Data Engineer,Senior Experte Data Engineering (m/w/d),SoCura gGmbH,Köln,,Germany,1
Data Engineer,Network & Datacenter Engineer (m/w/d),digatus personal GmbH,Augsburg,Bayern,Germany,1
Data Engineer,"Senior Data Engineer (m/w/d), Köln",SozialBank AG,Köln,,Germany,1
Data Engineer,Leitung (m/w/d) Data & Analytics,Fair Parken GmbH,Düsseldorf,,Germany,1
Data Engineer,Data Cloud Architect (m/w/d),crossnative GmbH,Hamburg,,Germany,1
Data Engineer,Entwickler (m/w/d) im Bereich Data Warehouse,LHG Karlsruhe,Karlsruhe,Baden,Germany,1
Data Engineer,Data System Engineer (w/m/d) Schwerpunkt: DevOps & Plattformbetrieb,DENIC eG,Frankfurt Am Main,,Germany,1
Data Engineer,Software Engineer mit Schwerpunkt im Data Engineering (m/w/d),CONTACT Software,Kaiserslautern,,Germany,1
Data Engineer,Data Engineer (m/w/d) – Python & BI Automatisierung,Autowork,Düsseldorf,,Germany,1
Data Engineer,Data Engineer (all genders ) Matchmaking,Parship,Berlin,,Germany,1
Data Engineer,Data Center Engineer im Bereich kritischer Infrastruktur (m/w/d),Xecuro GmbH,Berlin,,Germany,1
Data Engineer,Data Platform Engineer (m/w/d) Analytics,REWE Group,Köln,,Germany,1
Data Engineer,Cloud & Data Solution Engineer (m/w/d),Deloitte GmbH,Leipzig,,Germany,1
Data Engineer,Full Stack Engineer (m/w/d),Bergfreunde GmbH,Kirchentellinsfurt,,Germany,1
Data Engineer,IT-Operations Engineer (m/w/d),Bechtle AG,Darmstadt,,Germany,1
Data Engineer,(Senior) Big Data Engineer (m/f/d),Lehmann + Pioneers Digital GmbH,Leinfelden-Echterdingen,,Germany,1
Data Engineer,Data Engineer (m/f/d) – Procurement Reporting,ALDI Einkauf SE & Co. OHG,Essen,Ruhr,Germany,1
Data Engineer,Data Management Consultant (m/w/d) / Data Engineer (m/w/d),nag informatik,Frankfurt Am Main,,Germany,1
Data Engineer,EY-Parthenon Praktikant Data Engineer - Strategy and Transactions (w/m/d),EY Strategy & Transactions GmbH,Stuttgart,,Germany,1
Data Engineer,Software Engineer* für Datenprojekte,inovex GmbH,Erlangen,,Germany,1
Data Engineer,Regulatory Reporting & Data Engineer SQL / ETL (w/m/d),ING Deutschland,Frankfurt Am Main,,Germany,1
Data Engineer,R&D Data Engineer – Digital Intelligence  (m/w/d) innerhalb R&D Diagnostics,Roche Diagnostics GmbH,Penzberg,,Germany,1
Data Engineer,Praktikum in Data Engineering / REF278036W,Robert Bosch GmbH,Reutlingen,,Germany,1
Data Engineer,Senior Cloud (Data) Platform Engineer (m/w/d),Deloitte GmbH,Berlin,,Germany,1
Data Engineer,Data Engineer (Application Integration Manager) (m/w/d),best 4 bps GmbH & Co. KG,Düsseldorf,,Germany,1
Data Engineer,Junior Consultant (m/w/d) Big Data Engineer,integration-factory,Leipzig,,Germany,1
Data Engineer,Senior Data Analytics Engineer (d/m/w),Haufe-Lexware GmbH & Co.KG,Freiburg Im Breisgau,,Germany,1
Data Engineer,Consultant Data Leakage Prevention Engineer (m/w/d),Deloitte GmbH,Berlin,,Germany,1
Data Engineer,Senior Data Engineer (d/m/w) Snowflake AWS & Analytics,Haufe-Lexware GmbH & Co.KG,Freiburg Im Breisgau,,Germany,1
Data Engineer,Praxissemester oder Abschlussarbeit - Data Analytics,TECHTORY Automation GmbH,Appenweier,,Germany,1
Data Engineer,Head of Data Platform Engineering (m/w/d),OBI GmbH & Co. Deutschland KG,Köln,,Germany,1
Data Engineer,SAP Data Platform Engineer (m/w/d) | bis zu 100% Remote/ hybrid deutschlandweit,K4S GmbH,Hamburg,,Germany,1
Data Engineer,Werkstudent:in im Bereich Data Engineering - m/w/d,Ancud IT-Beratung GmbH,Nürnberg,Mittelfranken,Germany,1
Data Engineer,Database Engineer (m/w/d) 100 % Remote,puro Personaldienstleistung GmbH,Neckarsulm,,Germany,1
Data Engineer,Junior Datacenter Engineer (m/w/d) OSS,puro Personaldienstleistung GmbH,Augsburg,Bayern,Germany,1
Data Engineer,Power BI Platform Engineer (m/w/d),HDI AG,Hannover,,Germany,1
Data Engineer,Azure Data Factory & Spark Data Engineer (w|m|d),BridgingIT GmbH,Nürnberg,Mittelfranken,Germany,1
Data Engineer,System Engineer/ Logistik Data Center(m/w/d),BWI GmbH,Düsseldorf,,Germany,1
Data Engineer,Golang Engineer (m/f/d) Order Management,Bauhaus AG,Mannheim,,Germany,1
Data Engineer,Data Engineer - Data Foundations for AI (all genders),Serrala Group GmbH,Norderstedt,,Germany,1
Data Engineer,Technical Data Engineer - Maintenance Manual (m/w/d) für AIRBUS Helicopters,SimpleXX GmbH,Donauwörth,,Germany,1
Data Engineer,AI Engineer (m/f/d),Flexoo GmbH,Heidelberg,Neckar,Germany,1
Data Engineer,Werkstudent*in IT – Architecture and Data,Commerz Real AG Commerz Real Düsseldorf,Düsseldorf,,Germany,1
Data Engineer,Senior Platform Engineer (m/w/d) - Big Data Platform,Conrad Electronic SE,Hirschau,Oberpfalz,Germany,1
Data Engineer,Site Reliability Engineer (w/m/d) / 1220,IONOS SE,Karlsruhe,Baden,Germany,1
Data Engineer,(Sr.) Data Platform Engineer (m/f/d),Smartbroker AG,Berlin,,Germany,1
Data Engineer,Business Intelligence & Data Warehouse Engineer (m/w/d),primaholding,Berlin,,Germany,1
Data Engineer,Werkstudent*in IT – Architecture and Data,Commerz Real AG Commerz Real Düsseldorf,Wiesbaden,,Germany,1
Data Engineer,"Senior Data Engineer (m/w/d) - Schwerpunkt Databricks / Cloud, Bank11",Bank 11,Neuss,,Germany,1
Data Engineer,Senior Windows Security Engineer (d/m/w),genua GmbH,Kirchheim Bei München,,Germany,1
Data Engineer,Semantic Modeller / Knowledge Engineer (m/f/d),Leibniz-Institut zur Analyse d es Biodiversitätswandels Stift ung des öffentlichen Rechts,Hamburg,,Germany,1
Data Engineer,System Engineer/ Logistik Data Center(m/w/d),BWI GmbH,Düsseldorf,,Germany,1
Data Engineer,Werkstudent DataOps & Data Engineering (m/w/d) Hannover,Intuitive.AI GmbH,Hannover,,Germany,1
Data Engineer,Abschlussarbeit im Bereich Data & AI (Master),inovex GmbH,Karlsruhe,Baden,Germany,1
Data Engineer,Senior Systems Engineer - Data Center (w/m/d),MAIT Germany GmbH,Pforzheim,,Germany,1
Data Engineer,Referent Data- & BI-Engineer  - Bochum (m/w/d),Vonovia Value Add,Bochum,,Germany,1
Data Engineer,Platform Engineer (m/w/d) - Financial Market Data Platform,Allianz in Deutschland,München,,Germany,1
Data Engineer,Berater im Data Engineering (m/w/d) Process Mining,AOK Systems GmbH,Bonn,,Germany,1
Data Engineer,IBH connect GmbH: Data Engineer SOC (m/w/d) in Dresden,IBH connect GmbH,Dresden,,Germany,1
Data Engineer,Senior Cloud & Data Solution Engineer (m/w/d),Deloitte GmbH,Leipzig,,Germany,1
Data Engineer,Senior DevOps Engineer - Schwerpunkt Big Data (m/w/d),BWI GmbH,Bonn,,Germany,1
Data Engineer,Data Quality Officer (m/w/d) (Voll- oder Teilzeit),ROLAND Rechtsschutz Versicherungs-AG ( KÖLN ),Köln,,Germany,1
Data Engineer,Senior Data & AI Projektleitung (m/w/d) - Public Sektor,Alexander Thamm GmbH,Berlingen,Eifel,Germany,1
Data Engineer,Senior Analytics & Data Modelling Manager (m/w/d),Vodafone GmbH,Düsseldorf,,Germany,1
Data Engineer,BI & Analytics Engineer (m/w/d),Uhlmann Pac-Systeme GmbH & Co. KG,Laupheim,,Germany,1
Data Engineer,NTT DATA Deutschland SE: Senior Data Architect (w/m/x),NTT DATA Deutschland SE,Stuttgart,,Germany,1
Data Engineer,Senior Manager Data & AI Architect (w/m/d),PricewaterhouseCoopers GmbH WPG,Stuttgart,,Germany,1
Data Engineer,Data Center Field Service Engineer (m/f/d),Gatti Consulting GmbH,Hausen,Rhön,Germany,1
Data Engineer,Principal Data Architect (m/f/d),ThoughtWorks Deutschland GmbH Standort Hamburg,Hamburg,,Germany,1
Data Engineer,IT Network Engineer - Schwerpunkt Data Center (m/w/d),ECKD GmbH,Kassel,Hessen,Germany,1
Data Engineer,Senior Quality Engineer – Data Analytics & AI (w/m/d),TÜV SÜD AG,München,,Germany,1
Data Engineer,IT System Engineer Microsoft 365 (m/w/d),Bechtle AG,Neckarsulm,,Germany,1
Data Engineer,Data & Analytics Manager (m/w/d),TriMeXa GmbH,Leverkusen,,Germany,1
